stone_id,name,runic,transliteration,translation,page_url,image_url
U 636,"U 636 - Uppland: Låddersta, Kalmar",ᛅᛚᚢᛁ ᛫ ᛚᛁᛏ ᛫ ᚱᛁᛋᛅ ᛫ ᛋᛏᚾ ᛫ ᚦᛏᛁᚾ ᛫ ᛅᛏ ᛫ ᛅᚱᚠᛅᛋᛏ ᛫ ᛋᚢᚾ ᛋᛁᚾ ᛫ ᚼᚾ ᛫ ᚠᚢᚱ ᛫ ᛅᚢᛋᛦ᛫ ᛁ ᚴᛅᚱᚦᛅ,alui * lit * risa * stn * þtin * at * arfast * sun sin * hn * fur * ausR * i karþa,"Alve lät resa denna sten efter Arfast, sin son. Han for österut till Gårdarike.",https://www.christerhamp.se/runor/gamla/u2/u636.html,https://www.christerhamp.se/runor/gamla/u2/u636s.jpg
U 637,"U 637 - Uppland: Låddersta, Kalmar",,snari : auk : kitilbiurn : litu : aris[a s-... iftir : ulf : faþur : sina :  ku-]iþ :  bun[(t)a : sin],"Snare och Kettilbjörn lät resa stenen efter Ulf, deras fader, Gyrid efter sin man",https://www.christerhamp.se/runor/gamla/u2/u637.html,https://www.christerhamp.se/runor/gamla/u2/u637s.jpg
U 640,"U 640 - Uppland: Väppeby, Kalmar",,× kus × auk × sikhialmr × litu + raisa + stin × iftiR * ant[ui]t * fa[þ]ur sin *,"Guss och Sighjälm lät resa stenen efter Andvätt, deras fader",https://www.christerhamp.se/runor/gamla/u2/u640.html,https://www.christerhamp.se/runor/gamla/u2/u640s.jpg
U 641,"U 641 - Uppland: Brunnsta bro, Yttergran",,hiþinkair × auk [×] biorn × raistu × eftir × ki(l)t[a ×] bonta × koþa[n],"Hedinkar och Björn reste efter Gildi, den gode mannen",https://www.christerhamp.se/runor/gamla/u2/u641.html,https://www.christerhamp.se/runor/gamla/u2/u641s.jpg
U 642,"U 642 - Uppland: Ekilla bro, Yttergran",,hiţinka... auk × biorn × raistu × eftir × kil... ...ţur sint,"Hedenger och Björn reste [ stenen ] efter Gilde [?], sin fader",https://www.christerhamp.se/runor/gamla/u2/u642.html,https://www.christerhamp.se/runor/gamla/u2/u642s.jpg
U 643,"U 643 - Uppland: Ekilla bro, Yttergran",,× kulaifr × auk × ka(r) × litu × raisa × stain × eftir × antuit × rauþa × faþur * sin ×,"Gullev och Kår lät resa stenen efter Andvätt röde, deras fader",https://www.christerhamp.se/runor/gamla/u2/u643.html,https://www.christerhamp.se/runor/gamla/u2/u643s.jpg
U 644,"U 644 - Uppland: Ekilla bro, Yttergran",,an(u)(i)(t)r : auk * kiti : auk * kar : auk * blisi * auk * tiarfr * þir * raistu * stain þina * aftiR * kunlaif * foþur : sin han : fil * austr : miþ : ikuari kuþ heabi ontini,"Andvätt och Kiti och Kår och Bläse och Djärv de reste denna sten efter Gunnlev, deras fader. Han föll österut med Ingvar. Gud hjälpe andarna.",https://www.christerhamp.se/runor/gamla/u2/u644.html,https://www.christerhamp.se/runor/gamla/u2/u644s.jpg
U 645,"U 645 - Uppland: Lundby, Yttergran",,usnikin ' lit rita stin þino ' ata bruþr sino ' osua- ... ... hiilbi ont þiRa,Osniken lät resa denna sten efter sina bröder Asvar ... hjälpe deras ande,https://www.christerhamp.se/runor/gamla/u2/u645.html,https://www.christerhamp.se/runor/gamla/u2/u645s.jpg
U 646,U 646 - Uppland: Yttergrans by,,stainbiurn * l[i]t raisa * stain * ţino * eftiR * ţurkaut * faţur * sin *,"Stenbjörn lät resa dena sten efter Torgöt, sin fader",https://www.christerhamp.se/runor/gamla/u2/u646.html,https://www.christerhamp.se/runor/gamla/u2/u646s.jpg
U 647,U 647 - Uppland: Övergrans kyrka,,* kilnuk * lit * r[i]sa * stn * at * sikterf * faþur * sin * (b)[oan]ta * h[u]lmfriþaR * bali ** risti staina þis... * baþa *,"Gillög lät resa stenen efter Sigdärv, sin fader, Holmfrids man. Balle ...",https://www.christerhamp.se/runor/gamla/u2/u647.html,https://www.christerhamp.se/runor/gamla/u2/u647s.jpg
U 648,U 648 - Uppland: Övergrans kyrka,,sihialmr * lit * raisa * stain * þina eftR * kus * broþur sin,"Sighjälm lät resa denna sten efter Kus, sin broder",https://www.christerhamp.se/runor/gamla/u2/u648.html,https://www.christerhamp.se/runor/gamla/u2/u648s.jpg
U 649,U 649 - Uppland: Övergrans kyrka,,* uikigr * auk * balsi * auk * emigr ...r * raistu * sain × ţen[o] * ift[iR] * kuţrik * faţur * sin *,"Viking och Balse och Häming de reste denna sten efter Gudrik, sin fader",https://www.christerhamp.se/runor/gamla/u2/u649.html,https://www.christerhamp.se/runor/gamla/u2/u649s.jpg
U 651,U 651 - Uppland: Övergrans kyrka,,* bel[e]ik[r * au]k [* hefton * auk * s]i-ig[r] * (r)aist(u) * [s](t)a[in * ţina] * at * ulf * buruţur : s[in],"Bleikr och Halvdan och Si-igr [?] reste denna sten efter Ulf, sin broder",https://www.christerhamp.se/runor/gamla/u2/u651.html,https://www.christerhamp.se/runor/gamla/u2/u651s.jpg
U 652,"U 652 - Uppland: Kumla, Övergran",,[k]u[ni]tr * let * (k)(e)ra * [m]erki * ţesa * at ** ţial[f]- * su[n *] sin * auk * [i]ftir * sik * sialfa ** ar[b]iurn * iuk ** stain * ţinsa *,"Gunhild lät göra dessa minnesmärken efter Tjalve, sin son, och efter sig själv. Arbjörn högg stenen.",https://www.christerhamp.se/runor/gamla/u2/u652.html,https://www.christerhamp.se/runor/gamla/u2/u652s.jpg
U 653,"U 653 - Uppland: Kumla, Övergran",,× þurkil * huk + ufhikr × huk × þusthin + þaiR ' ker(þ)u ' merki + þesa + at * uifast ' fa[þur * si](n),"Torkel och Ofeg och Torsten de gjorde dessa minnesmärken efter Vefast, sin fader",https://www.christerhamp.se/runor/gamla/u2/u653.html,https://www.christerhamp.se/runor/gamla/u2/u653s.jpg
U 654,"U 654 - Uppland: Varpsund, Övergran",,+ a--itr : auk * ka(r) auk : kiti : auk : -[l]isi : auk * tiarfr : ris[t]u : stain : þena : aftir : kunlaif : foþur sin is u[a]s nus(t)(r) * m[i](þ) ikuari : tribin kuþ : hialbi : o(t) þaira al-ikr| |raistik * runar is kuni + ual * knari stura,"Andvätt och Kår och Kiti och Bläse och Djärv reste denna sten efter Gunnlev, sin fader. Han blev dräpt österut med Ingvar. Gud hjälpe deras ande. Jag, Alrik, ristade runorna. Han kunde väl styra knarren.",https://www.christerhamp.se/runor/gamla/u2/u654.html,https://www.christerhamp.se/runor/gamla/u2/u654s.jpg
U 655,U 655 - Uppland: Håtuna kyrka,,...*gaiR * le(t) * ke[ra] * merki * þisa * auk * sigfus * at * ... buruþur * sin *,"...ger lät göra dessa minnesmärken och Sigfus, efter ... sin broder",https://www.christerhamp.se/runor/gamla/u2/u655.html,https://www.christerhamp.se/runor/gamla/u2/u655s.jpg
U 656,"U 656 - Uppland: Bjursta (Markeby), Håtuna",,[r]uþ[i]lfR * lit * kera * merki [* þisa * e]ftiR * agmunt * sun * sin [*],"Rodelf lät göra dessa minnesmärken efter Agmund, hennes son",https://www.christerhamp.se/runor/gamla/u2/u656.html,https://www.christerhamp.se/runor/gamla/u2/u656.jpg
U 657,"U 657 - Uppland: Kålsta, Håtuna",,h[outi]an [* auk * asur * þair * litu *] (r)aisa * merki * þisa * at [*] (u)l[f] * faþur * sin *,"... och Ösur, de lät resa dessa minnesmärken efter Ulf, deras fader",https://www.christerhamp.se/runor/gamla/u2/u657.html,https://www.christerhamp.se/runor/gamla/u2/u657.jpg
U 658,"U 658 - Uppland: Nibble, Håtuna",,... aystain · ra[is](t)u · st[ai]n [· þin · at · -]...ar · f(a)[þur · sin],... Östen reste denna sten efter ...  deras fader,https://www.christerhamp.se/runor/gamla/u2/u658.html,https://www.christerhamp.se/runor/gamla/u2/u658s.jpg
U 659,"U 659 - Uppland: Nibble, Håtuna",,* kaiRbiarn * auk * kyliR * auk * iukaiR * auk * o... raisa stain * aftiR * kaiRmunt * karl,"Geirbjörn och Gylle och Jogeir och ... resa stenen efter Geirmund, ... man",https://www.christerhamp.se/runor/gamla/u2/u659.html,https://www.christerhamp.se/runor/gamla/u2/u659s.jpg
U 660,"U 660 - Uppland: Norränge, Håtuna",,× -ntuit- auk : aikiR · auk × uikhialmr × auk × kali × raistu × (s)tin × -ftiR × kaiRfast × faþur × sin,"Andvätt och Äger och Vighjälm och Kale reste stenen efter Gerfast, deras fader",https://www.christerhamp.se/runor/gamla/u2/u660.html,https://www.christerhamp.se/runor/gamla/u2/u660s.jpg
U 661,"U 661 - Uppland: Råby, Håtuna",,kairui × auk × kula × ristu × stain þina × aftir × onunt × foþur sia is uas × austr × tauþr × miþ × ikuari × kuþ × hialbi ot × onutar,"Gervi och Gulla reste denna sten efter Anund, deras fader. Han dog i öster med Ingvar. Gud hjälpe Anunds ande.",https://www.christerhamp.se/runor/gamla/u2/u661.html,https://www.christerhamp.se/runor/gamla/u2/u661s.jpg
U 664,U 664 - Uppland: Hðggeby kyrka,,-,-,https://www.christerhamp.se/runor/gamla/u2/u664.html,https://www.christerhamp.se/runor/gamla/u2/u664-1.jpg
U 665,"U 665 - Uppland: Finstaholm, Häggeby",,* ikul*fhstr * auk * faþi * auk * fast*ulfr * þair * letu * gera * merki * þesa * at * asur * faþur * sin *,"Igulfast och Fade och Fastulf, de lät göra dessa minnesmärken efter Ösur, deras fader",https://www.christerhamp.se/runor/gamla/u2/u665.html,https://www.christerhamp.se/runor/gamla/u2/u665s.jpg
U 667,"U 667 - Uppland: Hassla, Häggeby",ᛁᚵᚢᛚᛒᛁᚢᚱᚾ ᛫ ᛅᚢᚴ ᛫ ᚾᛂᛋᛒᛁᚢᚱᚾ ᛫ ᛁᛏᚢ ᛫ ᚱᛅᛁᛋᛅ ᛫ ᛋᛏᛅ ᚠᛏᛁᛦ ᛫ᚢᛁᚾᚦᛅ ᛫ ᚠᛅᚦᚢᚱ ᛫ ᛋᛁᚾ ᛫,* ig(u)lbi(u)rn * auk * nesbi(u)rn * itu * raisa * st(a)... ... ...ftiR * uinþa * faþur * sin *,"Igulbjörn och Näsbjörn lät resa denna sten efter Vinta, sin fader",https://www.christerhamp.se/runor/gamla/u2/u667.html,https://www.christerhamp.se/runor/gamla/u2/u667s.jpg
U 668,"U 668 - Uppland: Kålsta, Häggeby",' ᛋᛏᛂᚱᚴᛅᚱ ᛫ ᛅᚢᚴ ' ᚼᛁᚬᚱᚢᛅᚱᚦᚱ ' ᛚᛂᛏᚢ ᛫ ᚱᛂᛁᛋᛅ ᛫ ᚦᛂᚾᛋᛅ ᛫ ᛋᛏᛂᛁᚾ ᛅᛏ ' ᚠᛅᚦᚢᚱ ᛋᛁᚾ ᚴᛂᛁᚱᛅ ' ᛋᚢᛘ ' ᚢᛂᛋᛏᚱ ' ᛋᛅᛏ ᛁ ᚦᛁᚴᛅᛚᛁᚦᛁ ' ᚴᚢᚦ ᚼᛁᛅᛚᛒᛁ ᛋᛅᛚᚢ,' sterkar * auk ' hioruarþr ' letu * reisa * þensa * stein at ' faþur sin keir(a) ' sum ' uestr ' sat ' i þikaliþi * kuþ hialbi salu,"Stärkar och Hjorvard lät resa denna sten efter sin fader Gere, som satt västerut i tingalidet. Gud hjälpe själen",https://www.christerhamp.se/runor/gamla/u2/u668.html,https://www.christerhamp.se/runor/gamla/u2/u668s.jpg
U 670,"U 670 - Uppland: Rölunda, Häggeby",,...--n : -...s... eftiR : aist : sun : sin : kus na-...,"... efter Est, sin son ...",https://www.christerhamp.se/runor/gamla/u2/u670.html,https://www.christerhamp.se/runor/gamla/u2/u670s.jpg
U 671,"U 671 - Uppland: Rölunda, Häggeby",ᚢᛋᛁ ᛫ ᛚᛂᛏ ᛫ ᚱᛅᛁᛋᛅ ᛫ ᛋᛏᛅᛁᚾ ᛫ ᚦᛂᚾᚬ ᛫ ᛅᛏ ᛫ ᚢᚠᛅᚴ ᛫ ᚠᛅᚦᚢᚱ ᛫ ᛋᛁᚾ ᛫,[olb](u)si * let * raisa * stain * þeno * at * ufak * faþu(r) * sin *,"Olbusi lät resa denna sten efter Ofeg, sin fader",https://www.christerhamp.se/runor/gamla/u2/u671.html,https://www.christerhamp.se/runor/gamla/u2/u671s.jpg
U 672,"U 672 - Uppland: Rölunda, Häggeby",,...u(t)... (l)etu * raisa * mer... ... f...(þ)ur * sin *,... lät resa minnesmärket ... sin fader,https://www.christerhamp.se/runor/gamla/u2/u672.html,https://www.christerhamp.se/runor/gamla/u2/u672s.jpg
U 674,"U 674 - Uppland: Skadevi, Häggeby",+ ᚠᛁᛚᛁ × ᛋᚢᛅᚱᛏᚼᛅᚢᚠᚦᛁ × ᛏᛁᛅᚱᚠᚱ × ᚬᚠᛅᛁᚴᛦ × ᚱᛅᛁᛋᛏᚢ × ᛋᛏᛁᚾ × ᛂᚠᛏᛁᛦ × ᚬᛋᚤᚱᚵ × ᚠᛅᚦᚢᚱ ᛋᛁᚾ +,+ fili × suarthaufþi × tiarfr × ofaikR × rai(s)[tu × st]in × eftiR × osyrg × faþur sin +,"Fili, Svarthövde, Djärv, Ofeg reste stenen efter Osyrg, sin fader",https://www.christerhamp.se/runor/gamla/u2/u674.html,https://www.christerhamp.se/runor/gamla/u2/u674s.jpg
U 676,"U 676 - Uppland: Viksjö, Häggeby",,* (b)artr * auk * bysiR * auk * kulua * þair * letu * raisa * stain * þeno * eftir * osur * buruþr * sin þaisi * (u)aRu * uikulfs * arfaR *,"Bjärt och Bysur och Kylfa de lät resa denna sten efter Assur, son bror. De var Vikulvs arvingar.",https://www.christerhamp.se/runor/gamla/u2/u676.html,https://www.christerhamp.se/runor/gamla/u2/u676s.jpg
U 677,"U 677 - Uppland: Viksjö, Häggeby",,...- ok -ualtar aok × nesbiorn ' aok ...a...su...,... och Näsbjörn och ...,https://www.christerhamp.se/runor/gamla/u2/u677.html,https://www.christerhamp.se/runor/gamla/u2/u677s.jpg
U 679,U 679 - Uppland: Skokloster,,...þ... (l)itu * raisa * stain * þino * eftiR * iþin * faþur * sin *,"...lät resa denna sten efter Hedin?, sin fader.",https://www.christerhamp.se/runor/gamla/u2/u679.html,https://www.christerhamp.se/runor/gamla/u2/u679s.jpg
U 690,"U 690 - Uppland: Hälsingbo, Kungs-Husby",,* ika * lit * ... ... ...nsa * at * siksan * (s)un sin * kuþ * hielbi * sal hans * uel *,"Inga lät resa denna sten efter Sigsten, sin son. Gud hjälpe hans själ väl!",https://www.christerhamp.se/runor/gamla/u2/u690.html,https://www.christerhamp.se/runor/gamla/u2/u690s.jpg
U 691,"U 691 - Uppland: Söderby, Aspö",,birn : lit : risa : s--- ...- : iftiR : sterbirn sun sin : mrþan : kristr : hilbi : anta : hans,"Björn lät resa denna sten efter Styrbjörn, sin mördade son. Krist hjälpe hans ande.",https://www.christerhamp.se/runor/gamla/u2/u691.html,https://www.christerhamp.se/runor/gamla/u2/u691.jpg
U 692,"U 692 - Uppland: Väppeby, Aspö",,hru:muntr : ak * kuþ:muntr : latu : risa : stin : þansa iftiR : slyru : faþur : sin : kuþan ÷ uþbirn : risti :,"Rodmund och Gudmund lät resa denna sten efter Slora, sin gode fader. Ödbjörn ristade.",https://www.christerhamp.se/runor/gamla/u2/u692.html,https://www.christerhamp.se/runor/gamla/u2/u692s.jpg
U 693,"U 693 - Uppland: Navsta, Torsvi",,-,-,https://www.christerhamp.se/runor/gamla/u2/u693.html,https://www.christerhamp.se/runor/gamla/u2/u693s.jpg
U 695,U 695 - Uppland: Veckholms kyrka,,...f[r * auk * siri(þ) * þaiR * litu * risa * stain * at] * yla[if *] sun * s[i]...,"... och Sigrid, de lät resa stenen efter Oleif, sin son.",https://www.christerhamp.se/runor/gamla/u2/u695.html,https://www.christerhamp.se/runor/gamla/u2/u695s.jpg
U 696,U 696 - Uppland: Veckholms kyrka,,...-- * (r)(a)--a * st-... -t * a-ui * (l)ausa * s-- * --...-- * ilbi * sial hans,"... resa stenen efter Alver, sin frigivne ... hjälpe hans själ",https://www.christerhamp.se/runor/gamla/u2/u696.html,https://www.christerhamp.se/runor/gamla/u2/u696s.jpg
U 700,"U 700 - Uppland: Kynge, Veckholm",,kuti : lit : risa · st(a)...(n) : þinsa : ybtiR : ikialt : bruþur : sin : kuþ : hialub·i · ant hans ·,"Gute lät resa dena sten efter Ingjald, sin broder. Gud hjälpe hans själ.",https://www.christerhamp.se/runor/gamla/u2/u700.html,https://www.christerhamp.se/runor/gamla/u2/u700s.jpg
U 703,"U 703 - Uppland: Västra Väppeby, Veckholm",,: -sui · let [·] rnisa · stain [·] þisa · at · anulf · sun · sen · koþan ·· han · byki · her ...- · mantr · matar · -o-r · auk · mls · ri(s)ia ·,"Åsvi lät resa denna sten efter Anulf, som gode son. Han bodde här, en gästfri och målsnäll man.",https://www.christerhamp.se/runor/gamla/u2/u703.html,https://www.christerhamp.se/runor/gamla/u2/u703s.jpg
U 704,"U 704 - Uppland: Öster-Dalby, Veckholm",,-,-,https://www.christerhamp.se/runor/gamla/u2/u704.html,https://www.christerhamp.se/runor/gamla/u2/u704s.jpg
U 705,"U 705 - Uppland: ÷ster-Dalby, Veckholm",,[* ulaifr * tuk hiulmfastr * au... ...u- auk] * (e)(n)[ibrantr] * ˛air * litu * [raisa * s](t)ain * [˛... ...ui-... bali * ri...],"Olaf och Holmfast och ... och Ennibrant, de l‰t resa stenen ... Balle ristade",https://www.christerhamp.se/runor/gamla/u2/u705.html,https://www.christerhamp.se/runor/gamla/u2/u705.jpg
U 707,U 707 - Uppland: Kungs-Husby kyrka,,... * ysurkR --... * stan * þina * at * ka-...(n) * faþur * sen * koþan * (h)... * hier * man * stanta * stan * --------i ** bali * risti * r(u)--r * þis-- *,Osyrgr ... denna sten efter ... sin gode fader ... Här ska stenen stå ... Balle ristade dessa runor,https://www.christerhamp.se/runor/gamla/u2/u707.html,https://www.christerhamp.se/runor/gamla/u2/u707s.jpg
U 708,U 708 - Uppland: Kungs-Husby kyrka,,* kali * l-t (r)...--a * stn * (a)t * sigraif * brţur * --- ...un * sairR *,"Kalle lät resa stenen efter  Sigreif, sin broder, Sairs son",https://www.christerhamp.se/runor/gamla/u2/u708.html,https://www.christerhamp.se/runor/gamla/u2/u708.jpg
U 709,U 709 - Uppland: Kungs-Husby kyrka,,-,-,https://www.christerhamp.se/runor/gamla/u2/u709.html,https://www.christerhamp.se/runor/gamla/u2/u709.jpg
U 710,U 710 - Uppland: Kungs-Husby by,,... ...(n) * byki| |i * h-... b-... ...,... han bodde i Husby [?] ...,https://www.christerhamp.se/runor/gamla/u2/u710.html,https://www.christerhamp.se/runor/gamla/u2/u710.jpg
U 712,"U 712 - Uppland: Skeberga, Kungs-Husby",,[-laifr * lit raisa * stain * ... ...t * kribior- b*roþur sin] * kuþ[*a]... ... ...isti * s[ti]...,"Oleif lät resa stenen ... efter Geirbjörn, hans gode broder ... ristade stenen",https://www.christerhamp.se/runor/gamla/u2/u712.html,https://www.christerhamp.se/runor/gamla/u2/u712s.jpg
U 719,"U 719 - Uppland: Folsberga, Vallby",,+ akyti lit + rita + st-n + ±ino + yfti + tumo ... ...istr + lati kumo + ot + tumo + i lus yk baratisi + yk i ±on em + besta + kristnum +,Agute lðt resa denna sten efter Tumme ... Krist lÍte Tummes sjðl komma i ljus och paradis och i den bðsta vðrld f—r kristna,https://www.christerhamp.se/runor/gamla/u2/u719.html,https://www.christerhamp.se/runor/gamla/u2/u719.jpg
U 720,"U 720 - Uppland: Hånningby, Vallby",,myntil : auk : farbiurn : auk : arnkeR : auk : kigumantr : litu : resa sten : þensa : u : y(b)-iR : iab : faþur : -in,"Myndill och Farbjörn och Arnger och Kiguman lät resa denna sten över Iab, deras fader.",https://www.christerhamp.se/runor/gamla/u2/u720.html,https://www.christerhamp.se/runor/gamla/u2/u720.jpg
U 721,U 721 - Uppland: Löts kyrka,,* ikikirţ * l... ... * boanta * hulmfiţaR * boţur * terfs * bali * risti :,"Ingegerd lät ... Holmfrids make, Djärvs broder. Balle ristade.",https://www.christerhamp.se/runor/gamla/u2/u721.html,https://www.christerhamp.se/runor/gamla/u2/u721s.jpg
U 722,U 722 - Uppland: Löts kyrka,,* tafaistr * lit * raisa : stain * at * a... ...roþur * sin * kuþ * hielbi ' sial * hans :,"Tafast lät resa stenen efter ... sin broder, Gud hjälpe hans själ",https://www.christerhamp.se/runor/gamla/u2/u722.html,https://www.christerhamp.se/runor/gamla/u2/u722s.jpg
U 723,"U 723 - Uppland: Hummelsta, Vallby, Löt",,* aykaiR * auk * fr---...R * [þaR * lit]u ** raisa [sta]... ...- * kuta * faþur * sen * koþan *,"Öger och Fröger de lät resa stenen efter Guta, sin gode fader",https://www.christerhamp.se/runor/gamla/u2/u723.html,https://www.christerhamp.se/runor/gamla/u2/u723s.jpg
U 724,"U 724 - Uppland: Hummelsta, Vallby, Löt",,* aykaiR * auk * fraikaiR * þir * letu * raisa * stan ** at * kuta * faþur * sen * ku... ...--bi * sal * hans *,"Öger och Fröger de lät resa stenen efter Guta, sin fader. Gud hjälpe hans själ",https://www.christerhamp.se/runor/gamla/u2/u724.html,https://www.christerhamp.se/runor/gamla/u2/u724s.jpg
U 729,"U 729 - Uppland: Ågersta, Löt",,· uiþugsi · lit · raisa · stain · þiasn · iftiR · seref · faþur · sen · koþan · han · byki| |i · agurstam · hier mn · stanta · stan · miþli · bua · raþi · tekr · þaR · ryn si · runum · þim sum · bali · risti ·,"Vidhugse lät resa denna sten efter Särev, sin gode fader. Han bodde i Ågersta.
Här ska stå stenen mellan byarna. Råde den man som runvis är de runorna som Balle ristade",https://www.christerhamp.se/runor/gamla/u2/u729.html,https://www.christerhamp.se/runor/gamla/u2/u729s.jpg
U 734,"U 734 - Uppland: Linsunda, Villberga",,uifastr : resti : sten : yftir : selfan : sik : kuikan : li(s)u[al] : [r]isti :,Vefast reste stenen efter sig medan han levde. Lidsvald ristade,https://www.christerhamp.se/runor/gamla/u2/u734.html,https://www.christerhamp.se/runor/gamla/u2/u734s.jpg
U 738,"U 738 - Uppland: Villberga by, Villberga",,...[-n * sin +] sun + hulmfas--... ... kuþ + hialbi + ant hans +,... Holmfasts son ... gud hjälpe hans ande,https://www.christerhamp.se/runor/gamla/u2/u738.html,https://www.christerhamp.se/runor/gamla/u2/u738s.jpg
U 739,"U 739 - Uppland: Gådi, Boglösa",,· hulbiorn · lit · raisa · stan · at ' sik · sialfan ·' hau|n| |u|naR · miltr · mataR · auk · mals·risin ·,Holmbjörn lät resa stenen åt sig själv. Han var matmild och målsnäll.,https://www.christerhamp.se/runor/gamla/u2/u739.html,https://www.christerhamp.se/runor/gamla/u2/u739s.jpg
